name,threads,run_date,total_time_process,total_time_cpu,comment,success,cpu_mJ,power_mW,datadir,db,runno
h17,3,10/04/2023 21:38:07,63.39235649199691,163.491813447,boost,True,3797304.188,59440.6554600271,sf100,duckdb,1
h18,3,10/04/2023 21:39:03,55.61685560597107,163.443789639,boost,True,3429462.493,61080.13766273724,sf100,duckdb,1
h19,3,10/04/2023 21:39:23,17.93660113203805,52.886647718999996,boost,True,1156533.33,62714.44779890749,sf100,duckdb,1
h20,3,10/04/2023 21:39:46,22.742954161018133,60.356870007999994,boost,True,1414725.666,60645.68391892538,sf100,duckdb,1
h21,3,10/04/2023 21:40:48,60.6915887320647,176.948957616,boost,True,3695466.116,60314.49957899997,sf100,duckdb,1
h22,3,10/04/2023 21:40:56,6.431183607084677,18.138776618,boost,True,416279.544,60089.824400296784,sf100,duckdb,1
h01,6,10/04/2023 21:41:08,10.704501061001793,63.039250347,boost,True,852540.415,76305.47633945824,sf100,duckdb,1
h02,6,10/04/2023 21:41:10,2.2004725598962978,11.149545168,boost,True,195122.004,69839.55361952506,sf100,duckdb,1
h03,6,10/04/2023 21:41:19,7.646049470989965,43.798860178,boost,True,605956.853,74067.83852691593,sf100,duckdb,1
h04,6,10/04/2023 21:41:32,12.472645633970387,61.412257261,boost,True,894888.383,69007.31521710347,sf100,duckdb,1
h05,6,10/04/2023 21:41:40,7.643792190006934,44.083328975,boost,True,586047.39,70902.59754903619,sf100,duckdb,1
h06,6,10/04/2023 21:41:47,6.441362158977427,37.531028618,boost,True,513081.27,74219.40440914192,sf100,duckdb,1
h07,6,10/04/2023 21:42:08,19.553576209000312,110.924628239,boost,True,1467954.252,72241.76360152503,sf100,duckdb,1
h08,6,10/04/2023 21:42:18,9.077812638017349,52.432031224000006,boost,True,720315.273,71348.41455455337,sf100,duckdb,1
h10,6,10/04/2023 21:42:29,10.179259529919364,57.238671601,boost,True,812627.852,75578.3294980437,sf100,duckdb,1
h11,6,10/04/2023 21:42:31,1.0920515679754317,6.217504396,boost,True,113263.735,69762.0427134672,sf100,duckdb,1
h12,6,10/04/2023 21:42:39,7.267520534922369,42.012403038,boost,True,574166.932,73930.61665868803,sf100,duckdb,1
h13,6,10/04/2023 21:42:52,12.601256712921895,72.316550078,boost,True,989543.613,75552.64611476319,sf100,duckdb,1
h14,6,10/04/2023 21:42:58,5.4365900619886816,30.187548941,boost,True,425550.9,71707.03635399774,sf100,duckdb,1
h15,6,10/04/2023 21:43:09,9.70704652799759,55.521922667000005,boost,True,770357.821,75490.711813542,sf100,duckdb,1
h16,6,10/04/2023 21:43:12,2.7870442940620705,15.023539193,boost,True,231103.847,69869.9002115718,sf100,duckdb,1
h17,6,10/04/2023 21:43:49,36.008601103909314,182.51119144600003,boost,True,2625680.345,71921.05144608642,sf100,duckdb,1
h18,6,10/04/2023 21:44:23,33.158671979093924,186.84292571499998,boost,True,2457033.214,72934.11591434361,sf100,duckdb,1
h19,6,10/04/2023 21:44:34,9.786034042015672,56.017069066,boost,True,761336.406,73978.34497010078,sf100,duckdb,1
h20,6,10/04/2023 21:44:48,13.075498848920688,70.69014156200001,boost,True,1018434.057,74553.35458807755,sf100,duckdb,1
h21,6,10/04/2023 21:45:30,40.741341181099415,226.823146215,boost,True,2993560.292,72442.57145769494,sf100,duckdb,1
h22,6,10/04/2023 21:45:37,5.086490378016606,24.587631498,boost,True,369842.98,66198.18538449588,sf100,duckdb,1
h01,12,10/04/2023 21:45:43,5.480862171039917,63.124901027,boost,True,606435.954,101909.26409740864,sf100,duckdb,1
h02,12,10/04/2023 21:45:45,1.345560610992834,12.887478307,boost,True,159633.361,82341.30483992143,sf100,duckdb,1
h03,12,10/04/2023 21:45:50,4.258024324895814,46.62440688,boost,True,447086.224,93380.47743184822,sf100,duckdb,1
h04,12,10/04/2023 21:46:01,9.947854105033912,81.874446094,boost,True,820324.704,78532.06573863083,sf100,duckdb,1
h05,12,10/04/2023 21:46:06,4.25138341600541,46.844905934,boost,True,433742.95,88886.63443899281,sf100,duckdb,1
h06,12,10/04/2023 21:46:10,3.3274428650038317,37.449841109,boost,True,366191.405,96498.53813998925,sf100,duckdb,1
h07,12,10/04/2023 21:46:24,13.498619658057578,139.772803693,boost,True,1238772.76,86828.06291962216,sf100,duckdb,1
h08,12,10/04/2023 21:46:31,5.08879607799463,56.305210471,boost,True,540413.581,88479.65907600484,sf100,duckdb,1
h10,12,10/04/2023 21:46:38,6.104353217058815,63.023650473000004,boost,True,620823.241,92987.34089101918,sf100,duckdb,1
h11,12,10/04/2023 21:46:39,0.6219384969444945,6.640525299,boost,True,94472.379,82006.38631425037,sf100,duckdb,1
h12,12,10/04/2023 21:46:44,3.855408494011499,42.721751739999995,boost,True,419576.523,96227.71659152265,sf100,duckdb,1
h13,12,10/04/2023 21:46:52,7.621882044011727,82.230003614,boost,True,756647.287,93169.00221739533,sf100,duckdb,1
h14,12,10/04/2023 21:46:56,3.2660230429610237,32.935577424,boost,True,332683.372,88360.6152902339,sf100,duckdb,1
h15,12,10/04/2023 21:47:02,5.505448261043057,60.633418149,boost,True,602044.687,100245.28885658662,sf100,duckdb,1
h16,12,10/04/2023 21:47:04,1.736568768043071,17.203975738,boost,True,189558.816,83776.78826246141,sf100,duckdb,1
h17,12,10/04/2023 21:47:24,19.3039787679445,195.036933941,boost,True,1774609.216,89618.5237674336,sf100,duckdb,1
h18,12,10/04/2023 21:47:48,22.5404562150361,234.352332252,boost,True,2065667.344,89549.37484298022,sf100,duckdb,1
h19,12,10/04/2023 21:47:56,5.638283248059452,60.759733182000005,boost,True,578934.783,94321.46268995406,sf100,duckdb,1
h20,12,10/04/2023 21:48:04,8.182570669916458,79.70409129699999,boost,True,797603.329,90959.36850686936,sf100,duckdb,1
h21,12,10/04/2023 21:48:39,33.526983040967025,313.8580302,boost,True,2782469.02,81561.45192436948,sf100,duckdb,1
h22,12,10/04/2023 21:48:45,4.282455292996019,34.029134485,boost,True,348759.049,72916.30064281788,sf100,duckdb,1
h01,24,10/04/2023 21:48:49,2.9716237660031766,65.559340014,boost,True,490585.683,142505.49864042032,sf100,duckdb,1
h02,24,10/04/2023 21:48:50,0.9701496170600876,16.173055998000002,boost,True,147654.138,93922.99317859637,sf100,duckdb,1
h03,24,10/04/2023 21:48:54,2.7934437880758196,56.62435291,boost,True,381400.854,114672.01909855934,sf100,duckdb,1
h04,24,10/04/2023 21:49:04,9.147573407972232,125.863439369,boost,True,807975.763,83762.93374665013,sf100,duckdb,1
h05,24,10/04/2023 21:49:08,2.9628306010272354,61.494850577,boost,True,390444.088,108514.59721428492,sf100,duckdb,1
h06,24,10/04/2023 21:49:10,1.826971269911155,38.4842185,boost,True,294856.257,128340.7304924487,sf100,duckdb,1
h07,24,10/04/2023 21:49:22,11.03832348191645,199.226696146,boost,True,1149173.511,97281.29693194393,sf100,duckdb,1
h08,24,10/04/2023 21:49:27,3.6253305360442027,76.077623316,boost,True,497039.467,107048.36687774844,sf100,duckdb,1
h10,24,10/04/2023 21:49:32,4.367549702059478,78.39591879000001,boost,True,543537.671,109908.08920902456,sf100,duckdb,1
h11,24,10/04/2023 21:49:34,0.4339140389347449,8.485816799999998,boost,True,88434.651,91479.78687932674,sf100,duckdb,1
h12,24,10/04/2023 21:49:36,2.259002494974993,46.601029159,boost,True,342381.571,123785.70541621104,sf100,duckdb,1
h13,24,10/04/2023 21:49:42,5.358500621980056,107.499573525,boost,True,657270.469,112196.85760875633,sf100,duckdb,1
h14,24,10/04/2023 21:49:46,2.3205430869711563,40.641817101,boost,True,298081.341,105709.836406884,sf100,duckdb,1
h15,24,10/04/2023 21:49:50,3.7304284210549667,76.92233144,boost,True,552504.661,130588.04911904667,sf100,duckdb,1
h16,24,10/04/2023 21:49:52,1.3330518980510533,23.436946015,boost,True,180764.471,97043.49206639851,sf100,duckdb,1
h17,24,10/04/2023 21:50:05,12.721978452056646,243.34718719199998,boost,True,1401910.945,106050.5459736971,sf100,duckdb,1
h18,24,10/04/2023 21:50:24,16.63424858590588,304.121611659,boost,True,1750087.168,101905.87211667614,sf100,duckdb,1
h19,24,10/04/2023 21:50:29,3.834914115956053,75.173731077,boost,True,512807.037,118017.12908217372,sf100,duckdb,1
h20,24,10/04/2023 21:50:35,5.552829451975413,102.64322522600001,boost,True,685106.034,111474.95689311337,sf100,duckdb,1
h21,24,10/04/2023 21:51:07,30.159967669984326,491.498855494,boost,True,2702849.649,87924.94722342536,sf100,duckdb,1
h22,24,10/04/2023 21:51:13,4.033916804939508,53.799971084999996,boost,True,359025.515,79175.09961777159,sf100,duckdb,1
h01,48,10/04/2023 21:51:16,2.466681528952904,104.65315384,boost,True,466606.058,159148.9686227333,sf100,duckdb,1
h02,48,10/04/2023 21:51:18,1.1056254249997437,30.473404057,boost,True,167726.617,98930.12453031389,sf100,duckdb,1
h03,48,10/04/2023 21:51:21,2.9483779419679195,110.89190468199999,boost,True,404598.873,116442.71131810469,sf100,duckdb,1
h04,48,10/04/2023 21:51:31,9.079667221056297,212.09670591900002,boost,True,842009.998,87977.80904384285,sf100,duckdb,1
h05,48,10/04/2023 21:51:35,3.0473075750051066,120.684907696,boost,True,409377.755,111476.49087872713,sf100,duckdb,1
h06,48,10/04/2023 21:51:37,1.5770189739996567,62.341607436,boost,True,272838.659,133446.49306001258,sf100,duckdb,1
h07,48,10/04/2023 21:51:49,10.793905658996664,329.995950929,boost,True,1179209.022,102031.76717557058,sf100,duckdb,1
h08,48,10/04/2023 21:51:54,3.6928819589084014,147.605127348,boost,True,511662.474,108826.86927350592,sf100,duckdb,1
h10,48,10/04/2023 21:51:59,4.229526352020912,129.94556852899998,boost,True,549826.622,114633.60968776261,sf100,duckdb,1
h11,48,10/04/2023 21:52:01,0.5811356030171737,18.553785089,boost,True,106027.293,95700.32491456256,sf100,duckdb,1
h12,48,10/04/2023 21:52:03,2.0443236909341067,79.61546340999999,boost,True,327854.276,128980.75998659484,sf100,duckdb,1
h13,48,10/04/2023 21:52:09,5.2612033520126715,175.263425111,boost,True,688830.36,119798.70953502596,sf100,duckdb,1
h14,48,10/04/2023 21:52:12,2.532104193000123,83.676179955,boost,True,323877.751,107163.28620303131,sf100,duckdb,1
h15,48,10/04/2023 21:52:17,3.976541425101459,152.845360878,boost,True,631790.92,141405.11194559318,sf100,duckdb,1
h16,48,10/04/2023 21:52:19,1.3141348399221897,36.624585769,boost,True,192763.561,105176.37807571366,sf100,duckdb,1
h17,48,10/04/2023 21:52:33,13.10922137007583,428.912110955,boost,True,1581731.22,116319.72389088417,sf100,duckdb,1
h18,48,10/04/2023 21:52:51,16.264811160042882,494.539534592,boost,True,1846495.009,109973.57701745587,sf100,duckdb,1
h19,48,10/04/2023 21:52:57,3.6502530650468543,132.017429065,boost,True,506969.647,122237.14958017494,sf100,duckdb,1
h20,48,10/04/2023 21:53:03,5.297197510953993,172.008958047,boost,True,721063.8,122697.18017019705,sf100,duckdb,1
h21,48,10/04/2023 21:53:34,30.3932602169225,822.773611157,boost,True,2847708.292,91955.98599062572,sf100,duckdb,1
h22,48,10/04/2023 21:53:40,4.030147617100738,90.991687495,boost,True,373265.991,82511.24186776493,sf100,duckdb,1
h01,1,10/04/2023 21:54:43,62.615538561018184,62.612043961,boost,True,3504540.596,55550.40133653782,sf100,duckdb,2
h02,1,10/04/2023 21:54:52,8.347099288948812,8.346632387,boost,True,490748.669,54919.668013827366,sf100,duckdb,2
h03,1,10/04/2023 21:55:34,40.906483498052694,40.901215738,boost,True,2233090.632,53894.738729474695,sf100,duckdb,2
h04,1,10/04/2023 21:56:19,44.17368864605669,44.168971102,boost,True,2442291.026,54682.292926120674,sf100,duckdb,2
h05,1,10/04/2023 21:57:00,40.523755501024425,40.520332331,boost,True,2233208.988,54281.0332168747,sf100,duckdb,2
h06,1,10/04/2023 21:57:38,37.34196746593807,37.339353926,boost,True,2070240.244,54758.365196994244,sf100,duckdb,2
h07,1,10/04/2023 21:59:08,90.00619621796068,89.99641108,boost,True,4886063.481,53832.43975103328,sf100,duckdb,2
h08,1,10/04/2023 21:59:58,48.88080036896281,48.874918068,boost,True,2708483.283,54290.539693112456,sf100,duckdb,2
h10,1,10/04/2023 22:00:48,49.032618711935356,49.028110942000005,boost,True,2701990.989,54480.77166682339,sf100,duckdb,2
h11,1,10/04/2023 22:00:54,5.6034598420374095,5.603145413,boost,True,336315.295,54885.44770910455,sf100,duckdb,2
h12,1,10/04/2023 22:01:36,40.837736880988814,40.834208253999996,boost,True,2254145.147,54527.31748951338,sf100,duckdb,2
h13,1,10/04/2023 22:02:29,52.42623597208876,52.421001806,boost,True,2861312.691,54073.72708905564,sf100,duckdb,2
h14,1,10/04/2023 22:02:56,27.172684229095466,27.169684591000003,boost,True,1510192.225,54582.9199292965,sf100,duckdb,2
h15,1,10/04/2023 22:03:47,50.588802744983695,50.583454810999996,boost,True,2776966.512,54362.10179175946,sf100,duckdb,2
h16,1,10/04/2023 22:03:57,8.636285027954727,8.635786604,boost,True,496617.003,54234.70316574052,sf100,duckdb,2
h17,1,10/04/2023 22:05:18,81.273038553074,81.26520431,boost,True,4408292.718,53910.259766588526,sf100,duckdb,2
h18,1,10/04/2023 22:07:34,134.50748126395047,134.490781282,boost,True,7276544.35,53886.15310213853,sf100,duckdb,2
h19,1,10/04/2023 22:08:25,50.677968319971114,50.672765788,boost,True,2766417.284,54051.93729006764,sf100,duckdb,2
h20,1,10/04/2023 22:09:13,47.249176962068304,47.245342846,boost,True,2601842.025,54399.20545001826,sf100,duckdb,2
h21,1,10/04/2023 22:11:46,152.80011042102706,152.779367521,boost,True,8336706.596,54355.25626627035,sf100,duckdb,2
h22,1,10/04/2023 22:12:01,14.20330946391914,14.202061452999999,boost,True,788133.558,53619.22408779915,sf100,duckdb,2
h01,3,10/04/2023 22:12:23,21.196430174983107,63.113361045999994,boost,True,1374402.205,63450.33548015376,sf100,duckdb,2
h02,3,10/04/2023 22:12:27,3.8792013940401375,10.464409453,boost,True,271172.561,60619.503970072685,sf100,duckdb,2
h03,3,10/04/2023 22:12:42,14.443134248023853,42.541616278,boost,True,922286.532,61598.81303205155,sf100,duckdb,2
h04,3,10/04/2023 22:13:01,18.007802624022588,50.263379611999994,boost,True,1118604.902,60450.388131471846,sf100,duckdb,2
h05,3,10/04/2023 22:13:16,14.13487864099443,41.716114927,boost,True,906152.831,61391.48220951242,sf100,duckdb,2
h06,3,10/04/2023 22:13:29,12.64204948709812,37.482499139,boost,True,821811.398,62704.982853933725,sf100,duckdb,2
h07,3,10/04/2023 22:14:03,32.860897548962384,96.870059263,boost,True,2050690.733,60990.43846733255,sf100,duckdb,2
h08,3,10/04/2023 22:14:22,17.1031854840694,50.579787778000004,boost,True,1114202.664,61504.40442236331,sf100,duckdb,2
h10,3,10/04/2023 22:14:41,18.39798897097353,54.327863709,boost,True,1178354.223,62131.57167854584,sf100,duckdb,2
h11,3,10/04/2023 22:14:44,2.0820185840129852,5.976699462000001,boost,True,161240.136,61718.276122556716,sf100,duckdb,2
h12,3,10/04/2023 22:14:58,14.109350487939082,41.692701668,boost,True,909594.272,62278.38525659375,sf100,duckdb,2
h13,3,10/04/2023 22:15:24,24.955556611996144,74.28787661700001,boost,True,1570868.73,61728.03930663536,sf100,duckdb,2
h14,3,10/04/2023 22:15:34,9.767712614033371,28.403373318,boost,True,635845.627,61951.855600477094,sf100,duckdb,2
h15,3,10/04/2023 22:15:53,18.055726787890308,53.018020743,boost,True,1163548.257,62711.28291809332,sf100,duckdb,2
h16,3,10/04/2023 22:15:58,4.586751666967757,13.508696667,boost,True,316090.449,61845.92623380702,sf100,duckdb,2
h17,3,10/04/2023 22:17:02,62.925941582070664,162.329708342,boost,True,3782857.426,59647.98663707641,sf100,duckdb,2
h18,3,10/04/2023 22:17:58,55.12115895806346,161.993177535,boost,True,3356013.456,60304.91014728979,sf100,duckdb,2
h19,3,10/04/2023 22:18:17,17.877155137015507,52.726760230000004,boost,True,1155377.735,62861.263119821786,sf100,duckdb,2
h20,3,10/04/2023 22:18:41,22.687981429044157,60.325171812,boost,True,1419509.919,61004.17533092859,sf100,duckdb,2
h21,3,10/04/2023 22:19:41,59.460724844946526,173.42143207700002,boost,True,3649961.772,60793.552873713496,sf100,duckdb,2
h22,3,10/04/2023 22:19:49,6.371571152936667,17.997071461,boost,True,411667.919,59910.20859648214,sf100,duckdb,2
h01,6,10/04/2023 22:20:01,10.685651413048618,62.929233846,boost,True,852933.323,76482.55462630755,sf100,duckdb,2
h02,6,10/04/2023 22:20:03,2.197947461041622,11.172224997,boost,True,194127.976,69605.24781784341,sf100,duckdb,2
h03,6,10/04/2023 22:20:12,7.635303036891855,43.847115384999995,boost,True,597671.301,73231.3167583402,sf100,duckdb,2
h04,6,10/04/2023 22:20:25,12.396771122002974,58.852300148000005,boost,True,868367.904,67373.5099710404,sf100,duckdb,2
h05,6,10/04/2023 22:20:33,7.649852279922925,44.084098312,boost,True,583952.696,70550.40218876128,sf100,duckdb,2
h06,6,10/04/2023 22:20:40,6.422803987050429,37.420427796,boost,True,511697.704,74312.94650354053,sf100,duckdb,2
h07,6,10/04/2023 22:21:01,19.573678239015862,110.93325341100001,boost,True,1469676.926,72254.1489045597,sf100,duckdb,2
h08,6,10/04/2023 22:21:11,9.070193521096371,52.333039442,boost,True,721563.804,71574.64565789628,sf100,duckdb,2
h10,6,10/04/2023 22:21:22,10.1671513679903,57.641163367000004,boost,True,814535.132,75862.83559975006,sf100,duckdb,2
h11,6,10/04/2023 22:21:24,1.1021448500687256,6.178416072,boost,True,114715.702,70299.21302091933,sf100,duckdb,2
h12,6,10/04/2023 22:21:32,7.263214073958807,41.994076572000004,boost,True,574866.892,74038.45481447974,sf100,duckdb,2
h13,6,10/04/2023 22:21:45,12.561500940006226,70.445229216,boost,True,983518.382,75334.73790658382,sf100,duckdb,2
h14,6,10/04/2023 22:21:51,5.44547474803403,30.075189992,boost,True,427244.598,71849.39755930254,sf100,duckdb,2
h15,6,10/04/2023 22:22:02,9.692541945027187,55.475591431,boost,True,764587.229,75016.50760160113,sf100,duckdb,2
h16,6,10/04/2023 22:22:05,2.6929652099497616,14.169187212,boost,True,229712.455,71343.63497850367,sf100,duckdb,2
h17,6,10/04/2023 22:22:41,35.715225248015486,193.480382809,boost,True,2658669.728,73420.32896894508,sf100,duckdb,2
h18,6,10/04/2023 22:23:15,33.18329167703632,188.045854913,boost,True,2493320.079,73954.14917635774,sf100,duckdb,2
h19,6,10/04/2023 22:23:27,9.785461421008222,55.995790794,boost,True,758943.311,73762.8991168116,sf100,duckdb,2
h20,6,10/04/2023 22:23:41,12.981318076956086,66.917855211,boost,True,995871.015,73410.19368387105,sf100,duckdb,2
h21,6,10/04/2023 22:24:23,41.71475130796898,228.202909764,boost,True,3044627.079,71982.09445403234,sf100,duckdb,2
h22,6,10/04/2023 22:24:30,5.101058693951927,24.620986691000002,boost,True,360793.659,64442.460552503646,sf100,duckdb,2
h01,12,10/04/2023 22:24:37,5.475733082043007,63.068427837,boost,True,607314.174,102158.89323502897,sf100,duckdb,2
h02,12,10/04/2023 22:24:39,1.3568583559244871,12.909033106,boost,True,159039.642,81435.19832222424,sf100,duckdb,2
h03,12,10/04/2023 22:24:43,4.274615910020657,46.819173306,boost,True,449963.836,93602.65482376011,sf100,duckdb,2
h04,12,10/04/2023 22:24:54,9.897120591020212,81.476911078,boost,True,813980.473,78323.79598098923,sf100,duckdb,2
h05,12,10/04/2023 22:24:59,4.254673971910961,46.822406297,boost,True,436200.983,89316.4883996074,sf100,duckdb,2
h06,12,10/04/2023 22:25:03,3.333751110942103,37.52093162,boost,True,367421.092,96630.85668904438,sf100,duckdb,2
h07,12,10/04/2023 22:25:18,13.577016861061566,140.317558582,boost,True,1242495.559,86626.47608022612,sf100,duckdb,2
h08,12,10/04/2023 22:25:24,5.0897044650046155,56.333819777,boost,True,544839.316,89244.34450109306,sf100,duckdb,2
h10,12,10/04/2023 22:25:31,6.128243457060307,63.028311701,boost,True,620788.941,92641.10841388413,sf100,duckdb,2
h11,12,10/04/2023 22:25:33,0.626067865989171,6.681062088,boost,True,93451.451,80542.78748899476,sf100,duckdb,2
h12,12,10/04/2023 22:25:37,3.8539875000715256,42.696312121,boost,True,420319.633,96379.29560315289,sf100,duckdb,2
h13,12,10/04/2023 22:25:45,7.648341419058852,83.635902831,boost,True,766447.806,94075.59327950323,sf100,duckdb,2
h14,12,10/04/2023 22:25:49,3.2809479139978066,32.992077708,boost,True,331993.314,87794.9547581636,sf100,duckdb,2
h15,12,10/04/2023 22:25:55,5.540324702044018,60.926195602,boost,True,594131.811,98410.89073126565,sf100,duckdb,2
h16,12,10/04/2023 22:25:58,1.7357370320241898,17.173160792999997,boost,True,192585.179,84911.43443820883,sf100,duckdb,2
h17,12,10/04/2023 22:26:18,19.374533781898208,195.380231192,boost,True,1773532.412,89272.86991990224,sf100,duckdb,2
h18,12,10/04/2023 22:26:42,22.886683263001032,238.576721563,boost,True,2108644.233,90020.72166892217,sf100,duckdb,2
h19,12,10/04/2023 22:26:50,5.644912362098694,60.722728492,boost,True,582792.844,94769.54192438272,sf100,duckdb,2
h20,12,10/04/2023 22:26:59,8.249704040004872,80.100077677,boost,True,812856.661,92022.72193310803,sf100,duckdb,2
h21,12,10/04/2023 22:27:31,31.692284431075677,312.844369745,boost,True,2668871.135,82697.38746788859,sf100,duckdb,2
h22,12,10/04/2023 22:27:37,4.309094329015352,34.350856723999996,boost,True,356037.084,74008.23708425305,sf100,duckdb,2
h01,24,10/04/2023 22:27:41,2.9524502579588443,65.06791543099999,boost,True,489384.39,142899.80038040195,sf100,duckdb,2
h02,24,10/04/2023 22:27:43,0.9870136430254206,16.29203398,boost,True,149073.941,93738.37045421661,sf100,duckdb,2
h03,24,10/04/2023 22:27:46,2.787126558017917,56.464238783999996,boost,True,381593.135,114992.68350064033,sf100,duckdb,2
h04,24,10/04/2023 22:27:56,9.047318289987743,126.142006013,boost,True,805411.229,84353.03735826231,sf100,duckdb,2
h05,24,10/04/2023 22:28:00,2.9584132799645886,61.504461321,boost,True,391758.442,109205.92897155517,sf100,duckdb,2
h06,24,10/04/2023 22:28:02,1.8104036459699273,38.12145793,boost,True,294910.652,129467.1770697244,sf100,duckdb,2
h07,24,10/04/2023 22:28:14,11.05279257602524,200.375914492,boost,True,1154836.533,97637.0031301853,sf100,duckdb,2
h08,24,10/04/2023 22:28:19,3.616450152010657,76.022891807,boost,True,496014.8,107076.2956971315,sf100,duckdb,2
h10,24,10/04/2023 22:28:24,4.347313744015992,78.047963537,boost,True,542434.305,110217.53249420786,sf100,duckdb,2
h11,24,10/04/2023 22:28:26,0.4376919389469549,8.357562976999999,boost,True,88527.557,91066.54134884804,sf100,duckdb,2
h12,24,10/04/2023 22:28:29,2.2584617910906672,46.523390702,boost,True,342024.808,123714.93854730106,sf100,duckdb,2
h13,24,10/04/2023 22:28:34,5.3402070379816,106.831890082,boost,True,653289.702,111883.46661309132,sf100,duckdb,2
h14,24,10/04/2023 22:28:38,2.3145657789427787,40.571907353,boost,True,298083.339,105929.9077558785,sf100,duckdb,2
h15,24,10/04/2023 22:28:42,3.7557173259556293,77.14126444200001,boost,True,555834.888,130524.15564991797,sf100,duckdb,2
